ts_utc,open,high,low,close,volume
1504616400,298.37,302.99,297.54,300.51,230.90418
1504620000,301.66,304.99,294.92,296.45,341.51268
1504623600,298.99,304.77,289.1,291.66,416.35942
1504627200,290.07,299.37,285.94,299.37,193.34637
1504630800,299.08,309.82,295.0,305.0,127.20738
1504634400,303.27,315.01,303.16,312.12,251.36224
1504638000,312.13,321.52,309.49,318.26,105.88526
1504641600,318.71,318.71,311.22,317.99,397.539
1504645200,317.43,317.86,309.76,310.72,124.61793
1504648800,310.0,318.72,309.83,315.53,136.8065
1504652400,315.57,320.45,312.09,312.09,84.61609
1504656000,313.29,325.13,312.09,323.5,213.61504
1504659600,323.85,331.76,322.72,330.12,500.13447
1504663200,331.06,333.12,320.0,324.6,630.1843
1504666800,322.31,330.0,320.03,325.73,281.45898
1504670400,325.55,328.06,316.64,317.54,131.60524
1504674000,317.7,323.23,316.15,320.36,256.22125
1504677600,321.76,323.17,314.76,316.05,162.28256
1504681200,315.21,326.0,315.0,318.53,336.08672
1504684800,320.31,330.01,319.02,328.06,317.27777
1504688400,326.02,331.7,324.01,325.43,102.66777
1504692000,324.82,329.6,321.25,329.6,119.35249
1504695600,328.0,335.02,325.45,335.02,506.75271
1504699200,331.73,335.23,326.45,329.01,631.98822
1504702800,330.17,330.17,321.01,325.29,324.11945
1504706400,326.41,332.43,324.0,326.0,331.71959
1504710000,325.98,335.24,325.22,335.0,431.52636
1504738800,335.0,336.34,335.0,335.0,209.31696
1504742400,335.01,335.01,332.25,332.25,128.59013
1504746000,332.25,332.25,320.35,321.82,178.3978
1504749600,321.82,328.98,321.08,325.2,264.74021
1504753200,325.91,329.72,325.91,326.59,123.41003
1504756800,326.59,329.31,325.41,328.32,39.14457
1504760400,327.49,330.0,326.03,328.02,80.83488
1504764000,329.06,330.45,325.21,326.61,53.93536
1504767600,325.21,325.96,321.31,323.57,83.60382
1504771200,323.57,325.41,320.17,325.3,134.11969
1504774800,325.29,329.64,324.88,328.25,53.35286
1504778400,328.57,331.39,324.71,327.7,150.83093
1504782000,330.12,332.53,325.72,329.94,132.42768
1504785600,329.94,335.67,327.79,334.37,463.16903
1504789200,334.31,337.7,332.97,335.09,137.6038
1504792800,337.69,338.38,333.0,334.66,182.44116
1504796400,335.68,338.37,333.0,337.0,180.65831
1504800000,337.0,342.5,331.48,334.54,265.73265
1504803600,334.52,334.55,328.81,332.79,114.87499
1504807200,333.12,334.24,332.32,332.83,100.69246
1504810800,334.24,334.45,332.3,333.52,41.69036
1504814400,334.77,336.85,330.03,332.94,60.45557
1504818000,331.34,334.38,329.15,334.38,31.95482
1504821600,334.38,338.35,332.86,337.0,41.58403
1504825200,337.0,337.0,334.0,334.49,59.65231
1504828800,334.49,335.1,330.22,332.48,172.81866
1504832400,332.25,333.84,326.79,330.93,55.9628
1504836000,330.96,333.76,330.7,330.7,42.42578
1504839600,331.22,331.43,328.55,330.0,109.5172
1504843200,329.35,331.68,328.55,330.06,68.81103
1504846800,330.06,331.66,328.55,330.58,13.01767
1504850400,330.99,330.99,324.72,329.99,125.02193
1504854000,330.0,330.6,328.15,329.57,90.76996
1504857600,329.57,332.53,329.57,331.8,85.03879
1504861200,331.6,333.76,331.6,332.06,43.4788
1504864800,332.16,333.76,331.52,332.93,95.7573
1504868400,332.05,332.23,329.57,331.53,63.9277
1504872000,330.1,331.57,325.19,326.62,203.33148
1504875600,326.66,327.88,289.1,299.99,614.54197
1504879200,299.26,300.99,272.0,288.61,1020.34627
1504882800,295.85,300.93,278.1,294.05,504.9089
1504886400,294.06,310.46,285.84,296.06,408.33787
1504890000,296.06,300.96,280.8,288.3,286.14091
1504893600,292.02,302.71,292.02,300.0,79.38776
1504897200,297.34,299.0,294.0,294.06,125.73427
1504900800,294.06,294.24,281.52,291.87,284.05739
1504904400,291.84,291.88,281.52,291.55,42.00476
1504908000,291.85,302.11,291.85,302.11,174.77054
1504911600,302.1,306.9,296.1,302.99,205.64719
1504915200,300.01,302.0,289.89,299.0,171.13082
1504918800,298.04,300.6,288.61,292.1,206.05357
1504922400,290.55,297.41,286.96,295.06,234.23714
1504926000,295.06,297.8,288.94,292.31,182.64568
1504929600,292.31,294.83,281.66,293.25,186.84203
1504933200,294.52,306.42,294.1,306.42,132.88801
1504936800,306.42,306.42,302.05,302.44,83.88986
1504940400,304.0,304.0,298.5,299.68,67.76513
1504944000,301.0,302.33,300.01,300.66,28.24632
1504947600,300.01,300.77,295.0,299.78,119.1027
1504951200,299.78,300.53,296.26,297.08,49.72808
1504954800,298.54,303.0,296.44,303.0,35.98306
1504958400,300.83,307.0,300.83,302.02,34.42697
1504962000,303.34,305.14,301.5,301.5,184.80805
1504965600,301.5,301.5,295.01,298.84,130.06901
1504969200,298.83,300.21,296.24,298.98,172.23895
1504972800,298.61,298.98,296.02,298.8,134.44033
1504976400,298.44,298.44,288.72,288.72,35.47615
1504980000,288.73,296.2,288.72,291.18,106.27604
1504983600,290.69,298.76,285.17,298.76,96.0962
1504987200,298.76,298.76,298.76,298.76,0.0
1504990800,298.62,298.62,296.72,297.06,3.96756
1504994400,297.43,298.79,296.24,298.0,80.1252
1504998000,297.87,302.77,294.56,296.74,264.15136
1505001600,296.72,299.0,294.54,297.52,171.88567
1505005200,297.53,298.01,295.0,295.02,94.32795
1505008800,295.12,295.99,285.0,285.0,89.39977
1505012400,287.19,291.58,281.51,290.58,209.35233
1505016000,285.67,291.0,285.3,290.0,162.90661
1505019600,285.45,286.71,275.6,280.6,226.44856
1505023200,282.0,282.96,265.0,265.0,255.37408
1505026800,262.04,278.18,261.03,276.86,400.4761
1505030400,276.86,287.05,265.0,280.81,568.21861
1505034000,280.8,284.99,277.55,279.68,284.56354
1505037600,278.5,282.0,272.0,275.11,133.11691
1505041200,275.11,281.71,273.7,280.22,148.67355
1505044800,281.8,284.0,279.98,281.0,55.38402
1505048400,282.9,286.84,280.0,284.0,212.28019
1505052000,284.05,287.5,284.05,287.25,81.20324
1505055600,287.5,288.0,283.2,283.2,135.01156
1505059200,283.13,287.42,283.0,287.42,135.5961
1505062800,287.42,300.0,287.42,298.36,385.91221
1505066400,300.0,302.77,296.0,299.51,62.16698
1505070000,299.51,302.78,299.0,302.78,24.93848
1505073600,302.78,302.78,295.02,296.12,125.2469
1505077200,296.12,296.77,291.87,291.87,63.71784
1505080800,294.49,300.31,293.0,299.37,61.57597
1505084400,299.37,299.67,293.01,293.5,68.67382
1505088000,293.51,293.51,286.88,290.2,111.77862
1505091600,290.2,300.32,285.21,300.32,174.92923
1505095200,300.31,304.95,294.49,301.6,629.59523
1505098800,301.35,304.98,292.86,301.76,1097.58667
1505102400,301.73,304.89,289.9,294.33,809.76266
1505106000,293.21,296.18,286.82,291.0,308.32822
1505109600,291.04,296.19,288.0,292.13,303.99367
1505113200,291.56,296.16,291.09,293.96,53.88355
1505116800,293.35,294.92,288.98,293.2,122.46791
1505120400,293.57,294.5,291.25,292.99,122.94528
1505124000,292.99,294.96,291.26,293.19,37.83211
1505127600,292.69,297.36,292.69,294.46,102.59996
1505131200,293.44,295.0,292.16,294.32,125.36562
1505134800,294.32,299.36,293.37,299.2,182.02006
1505138400,300.0,300.97,296.25,299.41,97.81968
1505142000,300.0,300.6,294.93,299.2,147.52313
1505145600,299.2,301.99,299.2,301.14,144.48772
1505149200,301.14,301.48,298.26,299.0,41.02416
1505152800,298.27,299.56,295.5,297.12,24.4966
1505156400,297.12,300.6,294.77,295.56,37.91325
1505160000,296.17,296.68,293.44,293.44,109.54238
1505163600,293.38,295.22,293.38,294.75,29.66368
1505167200,296.62,296.62,295.34,296.62,1.8423
1505170800,297.74,297.74,296.57,297.3,12.24478
1505174400,297.78,302.51,297.51,301.53,74.40437
1505178000,301.72,302.48,298.6,298.6,429.65885
1505181600,298.6,303.01,298.6,301.98,268.09583
1505185200,302.3,304.41,300.33,304.41,303.47073
1505188800,303.01,305.21,302.62,304.36,309.01756
1505192400,304.22,308.84,304.22,308.84,101.71609
1505196000,307.55,316.37,307.55,316.37,347.03621
1505199600,316.4,316.46,310.78,314.15,303.21852
1505203200,313.7,313.7,302.32,308.0,467.43716
1505206800,308.0,310.25,305.59,308.92,146.85386
1505210400,308.93,310.07,306.02,309.99,68.65541
1505214000,311.3,313.23,310.86,310.95,99.38486
1505217600,311.25,311.81,306.03,306.03,96.08499
1505221200,306.03,307.88,303.1,304.22,553.32667
1505224800,304.22,305.0,300.0,304.0,549.89965
1505228400,303.05,305.92,303.05,304.21,203.73107
1505232000,304.06,304.94,300.35,303.06,201.10517
1505235600,304.95,305.22,298.34,298.34,81.34411
1505239200,298.34,298.34,286.01,287.26,303.98128
1505242800,288.23,296.33,288.16,295.07,112.27767
1505246400,293.82,294.54,291.42,294.18,53.07373
1505250000,294.61,295.91,294.6,295.89,10.93781
1505253600,295.65,297.66,295.09,296.51,27.5197
1505257200,296.07,296.07,291.48,293.96,64.08272
1505260800,293.93,294.18,287.68,291.3,164.04469
1505264400,291.52,294.5,289.58,289.98,201.49589
1505268000,290.37,291.15,280.0,280.0,406.92652
1505271600,281.14,283.84,275.0,275.0,315.88062
1505275200,276.5,276.5,267.0,274.92,361.46189
1505278800,275.0,282.0,274.32,275.6,101.41012
1505282400,275.6,281.83,273.1,280.19,178.02819
1505286000,282.0,283.74,277.0,277.83,124.64199
1505289600,278.55,279.25,273.49,279.0,326.13246
1505293200,277.12,280.63,275.02,276.12,173.79229
1505296800,276.05,276.11,268.0,268.98,275.00773
1505300400,268.01,269.47,262.0,263.84,678.07532
1505304000,263.26,273.2,257.05,269.5,959.84145
1505307600,269.5,274.21,266.99,269.79,362.07079
1505311200,268.5,268.5,260.79,263.96,261.46969
1505314800,263.15,271.01,261.07,266.93,132.17239
1505318400,266.93,275.0,264.95,275.0,236.30588
1505322000,275.0,278.24,273.21,275.11,204.98934
1505325600,275.1,275.1,268.65,271.46,228.79021
1505329200,269.6,270.66,265.5,266.1,146.12192
1505332800,269.1,270.1,268.01,270.09,45.95225
1505336400,271.64,274.98,271.64,273.0,86.23614
1505340000,272.92,282.77,272.92,279.74,209.89697
1505343600,279.8,280.89,275.05,276.91,270.48362
1505347200,275.76,281.14,275.13,278.47,83.9914
1505350800,279.0,283.77,278.46,280.49,243.52687
1505354400,280.14,282.49,274.46,275.0,148.57603
1505358000,274.46,274.46,270.0,270.0,254.28511
1505361600,270.0,275.0,270.0,275.0,102.57846
1505365200,275.0,275.0,271.03,271.03,26.8703
1505368800,271.11,273.0,266.95,267.0,244.44186
1505372400,269.01,273.0,267.0,270.85,266.70684
1505376000,270.85,273.0,267.65,268.78,571.91065
1505379600,268.78,270.87,265.5,265.6,531.85733
1505383200,265.01,266.87,255.52,259.97,1146.40124
1505386800,259.97,259.97,238.34,238.39,1239.17788
1505390400,238.43,253.01,236.16,236.95,1114.64144
1505394000,236.2,247.89,229.77,246.11,1241.82009
1505397600,246.98,250.92,238.54,248.15,842.74405
1505401200,248.15,249.66,238.09,243.48,290.55518
1505404800,241.95,243.5,234.72,235.0,394.68099
1505408400,234.72,236.22,227.03,227.03,630.60191
1505412000,227.03,240.67,221.5,237.97,588.28109
1505415600,234.26,244.99,231.88,234.22,404.5171
1505419200,234.22,240.49,234.21,237.94,472.84032
1505422800,237.94,237.94,228.57,229.98,541.17017
1505426400,229.0,235.0,227.29,232.35,416.29639
1505430000,232.35,232.51,215.0,215.21,803.48406
1505433600,217.0,232.51,212.11,223.2,667.10233
1505437200,228.83,237.94,223.09,233.5,332.99797
1505440800,233.5,243.96,233.5,233.62,697.45301
1505444400,237.0,237.66,229.18,234.0,446.26069
1505448000,234.53,235.0,229.18,230.99,285.82634
1505451600,231.5,231.93,225.06,228.92,431.94638
1505455200,227.28,234.27,217.11,220.27,695.81467
1505458800,217.51,220.15,212.11,220.0,534.44647
1505462400,218.93,225.91,211.98,220.02,548.86097
1505466000,220.01,225.73,202.05,203.0,981.8499
1505469600,203.0,207.89,195.02,202.04,623.52792
1505473200,202.04,202.05,192.0,199.28,611.91372
1505476800,199.28,235.68,195.09,227.0,1008.99983
1505480400,227.0,235.67,213.04,228.66,775.01651
1505484000,233.0,270.93,228.77,270.0,1687.98564
1505487600,270.0,270.0,245.0,262.28,826.8779
1505491200,257.03,267.69,239.75,239.75,824.93302
1505494800,239.74,248.49,235.03,246.27,402.85533
1505498400,242.09,254.0,241.88,243.9,274.10444
1505502000,243.9,260.0,242.56,259.01,386.40327
1505505600,259.01,260.5,255.04,256.53,186.7966
1505509200,256.7,263.4,255.48,261.26,407.77232
1505512800,263.39,263.39,255.47,259.95,141.43754
1505516400,255.51,261.89,252.85,253.0,442.71253
1505520000,255.99,261.96,250.0,261.96,324.37982
1505523600,261.95,269.99,257.35,267.0,567.73174
1505527200,267.0,269.99,261.35,261.58,614.78007
1505530800,261.55,269.0,256.01,259.0,472.0168
1505534400,258.99,262.9,257.62,262.85,241.61047
1505538000,261.01,271.81,260.0,260.5,1047.09482
1505541600,259.21,265.0,256.0,260.53,700.79244
1505545200,260.53,265.6,260.53,263.55,338.78408
1505548800,263.55,268.72,263.0,265.0,504.64889
1505552400,264.99,267.0,255.0,256.0,510.07931
1505556000,256.0,257.96,235.51,240.0,1385.4588
1505559600,241.0,252.0,236.11,249.99,555.0444
1505563200,249.99,255.0,245.0,250.98,439.91346
1505566800,248.0,252.74,244.0,252.73,337.42202
1505570400,248.0,258.19,247.35,247.35,265.1805
1505574000,247.35,250.0,242.3,243.0,536.622
1505577600,244.0,246.94,243.0,244.3,261.29899
1505581200,246.57,249.0,244.01,247.02,290.13954
1505584800,249.0,257.0,247.1,253.01,400.14243
1505588400,253.04,256.0,246.28,246.62,72.49836
1505592000,252.26,254.0,246.95,253.0,39.61721
1505595600,250.09,254.0,245.75,252.0,204.70818
1505599200,252.0,254.98,248.3,254.0,173.28706
1505602800,254.0,256.0,249.11,249.31,78.80872
1505606400,249.32,252.54,249.11,249.11,154.16149
1505610000,249.23,252.19,244.0,246.13,195.77763
1505613600,246.13,250.95,245.0,247.0,216.77695
1505617200,247.11,250.31,245.01,245.02,251.02877
1505620800,245.02,249.97,243.0,243.11,244.38135
1505624400,245.0,246.9,243.0,243.9,134.35795
1505628000,243.52,246.9,242.3,244.0,150.62347
1505631600,243.2,246.0,242.0,242.09,159.69337
1505635200,242.1,244.0,239.02,241.83,241.11014
1505638800,241.79,244.95,239.13,243.01,232.60483
1505642400,243.01,246.0,243.01,246.0,198.55878
1505646000,245.99,246.0,240.05,242.84,282.03689
1505649600,241.27,244.96,240.05,244.0,222.14068
1505653200,243.55,251.92,241.55,250.12,265.87362
1505656800,250.13,252.0,247.55,248.6,201.68428
1505660400,249.8,254.0,248.01,253.25,269.34787
1505664000,253.0,259.54,252.01,255.63,177.05105
1505667600,255.63,260.0,255.0,260.0,202.44806
1505671200,259.9,261.0,257.25,259.01,192.33666
1505674800,260.99,264.39,260.0,262.06,188.71426
1505678400,262.21,262.21,260.5,260.7,20.77266
1505682000,260.7,260.71,258.0,258.0,148.97549
1505685600,258.0,260.0,257.25,257.25,54.50269
1505689200,259.0,263.97,257.0,257.55,209.57443
1505692800,257.53,263.5,257.11,259.65,167.15676
1505696400,262.26,268.8,261.0,268.8,242.91495
1505700000,268.78,285.01,268.77,285.01,569.79743
1505703600,285.01,285.01,279.88,282.0,251.30771
1505707200,283.0,283.74,278.88,279.99,101.72442
1505710800,280.0,293.83,279.01,290.0,373.1926
1505714400,290.0,293.8,282.0,293.8,144.56989
1505718000,293.91,299.0,289.05,289.05,291.04084
1505721600,291.0,291.0,285.17,285.99,121.38173
1505725200,286.0,289.69,279.61,284.97,169.03807
1505728800,285.0,286.0,281.0,284.21,40.32464
1505732400,286.0,288.91,286.0,288.88,78.51498
1505736000,288.88,301.51,288.8,298.17,403.05567
1505739600,298.17,306.22,298.17,299.84,441.19694
1505743200,297.03,299.61,291.19,291.2,236.50387
1505746800,291.2,294.0,285.06,290.87,288.98231
1505750400,290.11,290.11,285.1,285.91,11.88449
1505754000,287.0,289.0,285.91,289.0,64.61124
1505757600,289.46,293.87,289.46,292.91,19.99996
1505761200,293.0,293.0,287.99,288.0,19.45005
1505764800,289.0,290.0,289.0,290.0,1.45945
1505768400,290.0,292.6,290.0,291.73,41.83581
1505772000,292.6,296.0,292.6,293.18,25.15745
1505775600,293.18,295.97,293.18,294.57,20.86925
1505779200,296.0,300.0,292.01,292.01,82.39014
1505782800,292.01,292.01,288.0,290.01,156.10037
1505786400,288.01,291.0,287.0,289.97,89.17166
1505790000,287.51,289.87,287.5,289.87,12.93669
1505793600,288.01,289.84,283.1,283.51,113.05303
1505797200,284.01,284.99,278.0,279.0,184.75524
1505800800,280.0,289.0,279.0,284.26,70.0044
1505804400,284.5,284.5,277.41,277.41,81.6926
1505808000,279.65,285.0,279.65,283.96,116.46616
1505811600,283.0,289.87,282.13,289.87,32.53512
1505815200,286.07,290.99,283.52,290.16,73.56736
1505818800,289.01,294.99,289.0,289.0,123.77576
1505822400,286.0,290.0,286.0,289.02,68.00546
1505826000,289.07,290.0,285.35,287.99,75.3592
1505829600,285.01,287.92,284.0,287.15,94.48264
1505833200,285.3,289.98,284.84,289.98,22.29051
1505836800,289.44,289.96,287.98,289.0,45.32478
1505840400,289.0,289.4,288.0,288.0,111.83318
1505844000,289.0,289.63,286.0,286.0,10.5856
1505847600,286.1,287.12,282.0,282.0,69.02477
1505851200,282.0,284.13,278.0,279.2,102.04806
1505854800,280.0,281.96,280.0,280.0,1.91964
1505858400,278.0,282.0,278.0,279.97,22.59366
1505862000,279.5,286.98,279.49,284.0,109.99249
1505865600,284.01,284.01,283.0,283.85,22.17493
1505869200,283.85,284.96,280.0,280.0,122.58945
1505872800,280.0,284.0,280.0,281.0,38.6607
1505876400,281.05,282.16,281.0,281.0,47.25342
1505880000,280.02,281.99,277.0,278.0,80.09662
1505883600,277.01,280.92,275.91,280.03,34.80876
1505887200,280.0,286.01,280.0,286.01,25.14259
1505890800,286.87,288.0,286.87,288.0,25.83983
1505894400,286.09,286.91,284.99,285.0,34.85495
1505898000,285.0,286.0,280.98,284.0,28.06535
1505901600,281.64,285.01,280.98,285.0,63.03175
1505905200,285.01,285.01,283.0,284.05,23.55058
1505908800,283.99,286.8,283.99,284.11,50.24063
1505912400,284.05,289.0,284.0,289.0,81.73623
1505916000,288.88,294.0,288.88,290.01,150.38714
1505919600,293.76,293.79,291.0,291.01,63.85837
1505923200,291.0,293.0,291.0,293.0,21.47559
1505926800,293.94,293.94,291.12,291.12,31.66391
1505930400,291.0,292.0,288.99,292.0,20.71952
1505934000,292.0,292.0,288.0,288.0,11.04322
1505937600,289.0,289.0,287.99,289.0,9.5345
1505941200,288.99,289.0,287.0,288.0,23.09411
1505944800,289.0,290.0,288.0,288.0,10.01007
1505948400,287.05,289.0,282.0,282.0,40.73512
1505952000,285.1,286.0,280.18,281.0,65.6846
1505955600,282.0,282.99,280.18,280.18,33.6313
1505959200,281.49,284.98,281.49,282.0,53.85115
1505962800,283.0,284.25,280.01,280.01,56.61993
1505966400,280.0,282.0,279.0,282.0,25.49783
1505970000,282.0,282.99,278.05,280.9,45.53659
1505973600,281.0,283.0,281.0,281.34,24.43623
1505977200,282.99,285.0,281.44,285.0,32.78974
1505980800,285.0,287.0,283.34,284.23,13.8169
1505984400,284.0,285.0,282.1,283.0,82.83044
1505988000,283.0,284.37,282.09,284.37,54.97871
1505991600,284.36,284.36,282.7,282.83,3.09718
1505995200,282.65,284.08,282.2,283.1,44.03734
1505998800,282.41,284.11,280.04,282.0,87.40772
1506002400,283.43,283.43,278.0,278.0,51.85478
1506006000,278.0,279.37,265.5,267.02,359.98564
1506009600,270.77,270.8,263.0,266.57,159.08197
1506013200,265.01,269.0,263.01,264.0,105.09568
1506016800,264.0,266.0,261.03,265.0,51.96702
1506020400,261.25,261.25,255.02,260.87,197.84321
1506024000,257.99,260.88,252.1,260.88,275.48449
1506027600,260.88,262.21,259.29,260.0,34.20503
1506031200,261.0,264.43,260.27,260.27,5.93669
1506034800,260.0,262.3,256.0,257.0,46.88566
1506038400,258.0,260.97,258.0,260.3,57.96803
1506042000,260.8,263.98,260.8,261.94,95.69683
1506045600,261.04,263.95,261.0,261.0,40.64857
1506049200,260.76,268.0,259.1,268.0,176.58609
1506052800,265.07,272.97,265.0,268.07,169.67403
1506056400,268.1,268.86,267.0,267.0,64.21007
1506060000,267.99,270.0,267.09,270.0,23.56984
1506063600,268.06,268.06,263.32,263.32,14.48274
1506067200,263.32,264.79,259.17,262.55,62.04584
1506070800,262.01,262.93,259.23,259.23,47.61555
1506074400,259.23,259.24,258.0,258.0,16.83964
1506078000,255.26,261.69,253.5,254.22,98.21461
1506081600,256.36,258.0,253.17,255.84,60.87516
1506085200,259.0,260.0,255.0,255.02,31.61152
1506088800,255.0,262.01,255.0,258.0,178.08104
1506092400,259.0,260.96,253.01,253.01,92.27349
1506096000,254.88,256.98,254.88,256.98,36.39828
1506099600,255.28,258.0,255.0,258.0,49.07009
1506103200,257.88,258.0,254.9,258.0,4.39786
1506106800,258.0,259.99,258.0,259.99,16.98272
1506110400,259.99,263.0,259.98,261.22,35.80848
1506114000,262.99,263.0,260.96,262.0,62.2434
1506117600,262.98,263.0,259.5,259.5,11.20092
1506121200,262.0,266.61,262.0,264.0,18.0177
1506124800,259.99,263.99,259.99,261.14,17.542
1506128400,261.32,261.32,255.11,255.61,75.66535
1506132000,259.99,262.0,259.96,262.0,31.64669
1506135600,263.0,263.0,263.0,263.0,10.65402
1506139200,262.0,267.0,261.34,266.6,50.39161
1506142800,267.0,268.0,265.0,265.0,27.90989
1506146400,266.0,268.0,266.0,267.5,24.8198
1506150000,267.5,268.7,263.98,265.27,16.71458
1506153600,266.99,268.95,266.99,268.74,45.44496
1506157200,268.95,271.0,268.95,270.99,47.58155
1506160800,270.72,278.01,270.72,275.0,44.64344
1506164400,279.0,282.83,276.36,282.8,144.26741
1506168000,282.8,283.09,278.88,279.0,50.8058
1506171600,278.2,283.06,275.55,280.13,30.54314
1506175200,282.82,282.88,279.98,281.0,17.74708
1506178800,281.0,282.75,277.99,280.0,64.80739
1506182400,278.21,281.65,277.07,280.94,341.43463
1506186000,281.0,283.0,280.94,281.48,232.14213
1506189600,281.5,282.9,278.07,279.44,146.02502
1506193200,279.98,285.0,279.36,283.0,324.46632
1506196800,281.3,284.99,281.18,282.12,210.60169
1506200400,282.85,283.21,278.77,278.77,369.19836
1506204000,280.61,282.99,280.44,280.73,208.17298
1506207600,280.73,286.23,280.5,285.93,291.10988
1506211200,286.5,286.5,284.18,284.58,71.24731
1506214800,284.18,290.0,282.44,290.0,283.93388
1506218400,290.0,293.86,288.23,292.42,409.40311
1506222000,292.42,294.61,289.72,293.19,198.99809
1506225600,293.19,293.19,280.44,281.38,685.26304
1506229200,281.35,285.0,280.43,282.46,376.08206
1506232800,283.5,284.0,278.77,278.77,280.80294
1506236400,278.77,279.0,275.0,278.5,275.2671
1506240000,278.95,282.0,278.5,278.98,297.59552
1506243600,278.45,279.88,277.95,278.65,286.51039
1506247200,278.65,281.54,278.45,278.5,151.98605
1506250800,278.5,282.95,278.45,280.47,210.96653
1506254400,280.51,283.0,280.4,283.0,179.31819
1506258000,282.44,288.18,282.44,287.22,314.38061
1506261600,288.09,288.09,282.44,283.95,202.35326
1506265200,283.95,287.7,282.44,284.84,273.74191
1506268800,285.5,287.14,284.79,284.79,121.95534
1506272400,284.79,286.99,284.78,285.0,49.80878
1506276000,285.0,285.57,277.06,280.55,266.13802
1506279600,280.55,284.99,280.54,284.99,177.02762
1506283200,285.0,285.56,282.92,283.0,94.74608
1506286800,282.93,285.52,282.35,284.43,130.88262
1506290400,284.43,286.98,281.97,286.43,94.66909
1506294000,286.43,287.0,281.96,282.0,142.46668
1506297600,282.0,283.59,281.34,282.2,170.88688
1506301200,281.34,283.86,281.34,281.35,134.29901
